,gwb_code_2017,pharmacy_distance,"Afstand in meters van een adres tot de dichtstbijzijnde huisartsenpraktijk, berekend over de weg",GP_1km,Aantal huisartsenpraktijken binnen 3 km,Aantal huisartsenpraktijken binnen 5 km,"Afstand in meters van een adres tot de dichtstbijzijnde huisartsenpost, berekend over de weg",hospital_distance,Aantal ziekenhuizen (inclusief buitenpolikliniek) binnen 5 km,Aantal ziekenhuizen (inclusief buitenpolikliniek) binnen 10 km,Aantal ziekenhuizen (inclusief buitenpolikliniek) binnen 20 km,"Afstand in meters van een adres tot het dichtstbijzijnde ziekenhuis (exclusief buitenpolikliniek), berekend over de weg",Aantal ziekenhuizen (exclusief buitenpolikliniek) binnen 5 km,Aantal ziekenhuizen (exclusief buitenpolikliniek) binnen 10 km,Aantal ziekenhuizen (exclusief buitenpolikliniek) binnen 20 km,"Afstand in meters van een adres tot de dichtstbijzijnde winkel met overige dagelijkse levensmiddelen, berekend over de weg",shops_1km,Aantal winkels met overige dagelijkse levensmiddelen dat binnen 3 km over de weg te bereiken is,Aantal winkels met overige dagelijkse levensmiddelen dat binnen 5 km over de weg te bereiken is,"Afstand in meters van een adres tot de dichtstbijzijnde grote supermarkt, berekend over de weg",supermarkets_1km,Het aantal grote supermarkten dat vanaf het adres binnen 3 km over de weg te bereiken is,Het aantal grote supermarkten dat vanaf het adres binnen 5 km over de weg te bereiken is,"Afstand in meters van een adres tot de dichtstbijzijnde school voor basisonderwijs, berekend over de weg",schools_1km,Aantal scholen voor basisonderwijs binnen 3 km,Aantal scholen voor basisonderwijs binnen 5 km,Aantal kinderdagverblijven binnen 1 km,Aantal kinderdagverblijven binnen 3 km,Aantal kinderdagverblijven binnen 5 km,"Afstand in meters van een adres tot het dichtstbijzijnde hotel, berekend over de weg",Aantal hotels dat vanaf het adres binnen 20 km over de weg te bereiken is,"Afstand in meters van een adres tot het dichtstbijzijnde restaurant, berekend over de weg",restaurants_1km,Aantal restaurants binnen 3 km over de weg te bereiken,Aantal restaurants binnen 5 km over de weg te bereiken,"Afstand in meters van een adres tot het dichtstbijzijnde caf , berekend over de weg",Aantal caf s binnen een straal van 1 km,Aantal caf s binnen een straal van 3 km,Aantal caf s binnen een straal van 5 km,"Afstand in meters van een adres tot het dichtstbijzijnde belangrijk overstapstation, berekend over de weg","Afstand in meters van een adres tot de dichtstbijzijnde oprit van een hoofdverkeersweg, berekend over de weg",distance_train_station_meters,"Afstand in meters van een adres tot de dichtstbijzijnde bibliotheek, berekend over de weg",distance_swimming_pool_meters,Aantal musea binnen 20 km,cinemas_5km,Aantal bioscopen binnen 10 km,Aantal bioscopen binnen 20 km,"Bruto inkomen huishouden, voorlopig inkomen 2017, na revisie","Netto huur, na revisie",rent_monthly,gwb_code_8,gwb_code_10,regio,gm_naam,recs,gwb_code,ind_wbi,a_inw,a_man,a_vrouw,a_00_14,a_15_24,a_25_44,a_45_64,a_65_oo,a_ongeh,a_gehuwd,a_gesch,a_verwed,a_w_all,a_nw_all,a_marok,a_antaru,a_suri,a_tur,a_ov_nw,a_geb,p_geb,a_ste,p_ste,a_hh,a_1p_hh,a_hh_z_k,a_hh_m_k,g_hhgro,bev_dich,a_woning,g_woz,p_1gezw,p_mgezw,p_bewndw,p_leegsw,p_koopw,p_huurw,p_wcorpw,p_ov_hw,p_e_o_w,p_bjj2k,p_bjo2k,g_ele,g_ele_ap,g_ele_tw,g_ele_hw,g_ele_2w,g_ele_vw,g_ele_hu,g_ele_ko,g_gas,g_gas_ap,g_gas_tw,g_gas_hw,g_gas_2w,g_gas_vw,g_gas_hu,g_gas_ko,p_stadsv,a_inkont,g_ink_po,g_ink_pi,p_ink_li,p_ink_hi,p_n_act,p_hh_li,p_hh_hi,p_hh_lkk,p_hh_osm,a_soz_wb,a_soz_ao,a_soz_ww,a_soz_ow,g_wodief,g_vernoo,g_gewsek,a_bedv,a_bed_a,a_bed_bf,a_bed_gi,a_bed_hj,a_bed_kl,a_bed_mn,a_bed_ru,a_pau,a_bst_b,a_bst_nb,g_pau_hh,g_pau_km,a_m2w,g_afs_hp,g_afs_gs,g_afs_kv,g_afs_sc,g_3km_sc,a_opp_ha,a_lan_ha,a_wat_ha,pst_mvp,pst_dekp,ste_mvs,ste_oad
2541,03632201,336.168089274201,270.496722546936,7.01410018179321,76.0141001817932,133.671366727264,3442.98589981821,1987.8025974549,6,9,19,3483.81669763669,5,8,15,145.153989092407,59.1128014543457,658.211502726898,1022.68546690906,283.740754728913,9.01410018179321,77.6854669090576,147.671366727264,800.385033999908,5.34273345452881,54.0141001817932,106.671366727264,17.3427334545288,154.028200363586,245.671366727264,233.764626001007,470,152.712554365326,143.511935636047,1262.03797145389,1789.69956709085,214.126901636139,44.070500908966,539.554236181427,735,3180.70389618234,2105.24403218198,2709.24403218198,1080.1680892742,1377.98589981821,68,13,15,19,44691.8914353013,580,707.157119162198,3632201,BU03632201,Vondelparkbuurt Midden,Amsterdam,Buurt,BU03632201,1,900,450,450,120,95,235,255,205,565,205,95,50,220,150,35,15,25,10,70,,,,,475,275,95,100,"1,8",9913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,0,1054,1,1,9575
2542,03632300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92688,1350,1566.5,3632300,BU03632300,Zuidas Noord,Amsterdam,Buurt,BU03632300,1,480,265,210,50,20,340,65,15,325,145,15,5,125,170,5,5,5,10,150,,,,,305,180,85,35,"1,6",602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,80,3,1077,3,1,3666
2543,03632303,1040,1017,0,28,92,1215,1215,4,10,17,1215,3,9,12,250.269150373984,7.33683567952437,175.642150243329,614.663164320476,884.326939086136,0.668417839762186,30.3315821602378,98.6684178397622,971,2,29,74,2.66316432047563,68.3368356795244,195.678924878335,282.935736878192,459.336835679524,16.7104459940547,20,260.952718326421,1023.58961505046,972.273793448086,1,39.3315821602378,315.963225364994,284.384727798288,1350.92645072999,284.384727798288,993,2819,63,8,15,18,68426.1889784744,1530,1292.70921039271,3632303,BU03632303,Zuidas Zuid,Amsterdam,Buurt,BU03632303,1,2240,1235,1000,270,145,1390,345,95,1460,680,100,10,655,890,50,20,60,55,710,,,,,1370,775,355,235,"1,6",10337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,22,0,1082,1,1,3503
2544,03632304,882.948535123427,554.690561473252,1.31531070589739,32.5958206961463,90.7888443139831,1755.33907474923,1755.33907474923,4,10,16.8416535342791,1755.33907474923,3,9,11.8416535342791,720.64203269124,9.42816097211716,193.686743868793,558.451497651666,606.912431171304,3.37463242659279,31.1896328135417,96.8731621329639,131.64136586283,3,32.1903827302807,67.6318800738066,2.37463242659279,63.1056384399287,182.769216306268,366.495243371121,457.146789320119,150.949107790587,10.6423784392322,254.248342483783,996.132189668848,1353.76822692653,0,48.2646347482864,286.425494346972,1217.28964867324,551.64203269124,720.64203269124,953.741871827535,2001.29765469793,62.3153107058974,8,15,18,22553.75635279,343.301104512077,581.251320708862,3632304,BU03632304,Vivaldi,Amsterdam,Buurt,BU03632304,1,960,445,510,40,440,440,45,5,870,85,15,5,260,290,10,15,35,35,200,,,,,845,775,35,30,"1,1",3315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,29,0,1083,1,1,3361
2545,03632400,616.00285396264,574.745441179339,6.46800238051358,78.60232933175,133.828525866974,1125.96488965824,1320.0839312211,3,12,16,1320.0839312211,2,10,12,161.0827098845,95.1627199212006,568.629171259724,965.118678794971,186.933262666035,12.3137395434795,85.31093380193,136.804873305654,208.365982057907,7.16958718482371,42.2177446470397,96.5029196665873,19.3273623789147,119.83679941433,241.314415024423,135.94122085804,461.292445092841,72.5426688269389,195.574686390177,1180.56119276255,1763.73901465009,48.7993110200705,58.836024446014,495.896354101139,724.800254164693,3100.01753320466,2740.25341780024,2048.08013874674,783.7545169767,1390.40738843368,63.3256062003862,13,15,20,42490.6725913512,526.20977959818,1071.793179712,3632400,BU03632400,Hemonybuurt,Amsterdam,Buurt,BU03632400,1,2540,1295,1240,300,290,1155,595,210,1885,495,140,30,655,365,45,25,70,30,200,,,,,1590,980,350,260,"1,6",21713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,12,2,1074,1,1,10722
2546,03632401,548.609373744703,364.617119881904,8.75484583615831,81.5993268670266,143.162557325121,1769.37925439161,1896.09682731814,3,12,16,1899.37925439161,2,10,12,66.3597240448035,92.2976008579492,596.314204593035,1007.13838684099,103.48476464624,10.5087019904465,89.3123922665944,145.898506084189,653.649859585365,5.30264494879912,49.3220859130282,106.376444460358,18.991734945041,129.06861579413,254.803491117421,338.594831965494,467.232236132776,46.9585457186944,196.422371326537,1224.51413612276,1793.83736793619,76.3719040916012,60.8387408961573,486.54916086204,736.031279453061,3399.10823796005,2364.45163502216,2438.65619876175,1078.01149285243,726.382056479398,66.7807334987805,13,15,20,40319.5660140389,485.560311712836,686.14276878151,3632401,BU03632401,Gerard Doubuurt,Amsterdam,Buurt,BU03632401,1,1995,1030,960,180,235,930,450,210,1470,345,160,30,560,465,100,20,60,40,245,,,,,1325,865,280,175,"1,5",20156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,10,1,1073,4,1,10188
2547,03632402,558.267309284752,176.128410416751,9.09801944011441,79.8197630507835,144.177091723023,2134.51377013704,1976.596882423,4,10.9048857814927,16.6295346137689,2264.69110186465,3,8.90488578149269,12.6295346137689,86.7980081050952,90.0275612453297,604.724698855663,1027.01313671399,376.413753072273,8.62953461376887,83.4624343785445,151.275351167724,648.808930127362,4.17709172302252,50.1770917230225,110.095114218507,16.0848827261223,139.128725911638,258.999759995413,168.448254605458,468.806626336791,64.0164104713668,220.551952381769,1275.04526968874,1801.7141773353,154.044669529638,65.994745366002,502.218851535384,738.452442890746,3122.23738580693,2362.99195811703,2451.99195811703,805.546308447006,391.880853389625,68.7246488322762,13,15,20,80368.0942726108,857.87276017225,1181.77351626912,3632402,BU03632402,Frans Halsbuurt,Amsterdam,Buurt,BU03632402,1,2600,1285,1310,235,270,1310,570,230,1945,440,180,40,780,460,50,25,55,35,295,,,,,1735,1140,365,225,"1,5",23235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,11,1,1072,1,1,9708
2548,03632403,262.204242622556,313.433904928918,10.463770265767,76.471560682284,143.463038543093,2067.07176061165,2178.26393233539,3.07224481743298,12,17,2245.07318437414,2.07224481743298,10,13,87.3533453033189,87.0949544795908,544.364902082894,1018.22635529424,225.500219317922,7.35107900530112,77.0740550715258,148.096395049438,388.605064149906,5.41187517602973,50.1204615473211,106.265878333553,22.0024580822626,136.280892928516,255.968164431906,222.053904325555,467.696803653934,43.8301625050776,185.025094322832,1113.23587429693,1797.17120981313,107.249768184005,51.2778701778078,396.372620237435,737.74790163736,3057.61489647844,2063.03061648257,2151.78135844043,595.617411024119,716.580921322169,67.0609237301896,13,15,19.6770838337055,44434.6226583585,370.255605772913,593.485458939878,3632403,BU03632403,Hercules Seghersbuurt,Amsterdam,Buurt,BU03632403,1,2585,1295,1290,190,315,1330,535,230,2020,375,175,25,660,620,105,30,105,80,305,,,,,1750,1165,390,190,"1,5",32381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,0,1072,1,1,10030
2549,03632404,448.801057106436,442.470661039609,7.71654014925767,76.6634993054228,138.405561419625,1533.69838021494,1720.36793607579,3,12,16,1720.36793607579,2,10,12,50.5085413223363,99.7547209412288,545.803435140911,980.732632084345,248.917316324085,13.2595377315101,84.3777631918875,140.019754690932,401.341813811886,6.10946529187757,43.8471334847806,99.1925600161359,22.2674351450506,119.467376441685,247.116197996921,320.477083590235,462.649637213311,39.3880822445941,203.340780554914,1118.25482585061,1771.85790823854,71.2857775092205,62.2044184772103,448.305745680889,728.28361882762,3289.19168906924,2328.2286306978,2164.56661377922,861.53907752645,1164.11334836477,64.4441067335412,12.9135352796309,15,19.8270705592618,49843.916875776,612.634384065019,736.089542141671,3632404,BU03632404,Sarphatiparkbuurt,Amsterdam,Buurt,BU03632404,1,5030,2545,2480,380,630,2545,1050,440,3850,800,325,65,1385,935,95,40,175,85,540,,,,,3385,2235,780,370,"1,5",22179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,23,0,1073,4,1,10938
2550,03632500,286.971890130145,281.239486923335,5.39181809795546,73.8110463840787,129.28650515693,1127.69110929273,1337.95682482747,3,12,16,1337.95682482747,2,10,12,90.4326943490848,69.3171406567989,483.609726936128,952.610967040956,126.927097118445,13.6551549624297,77.2693893284044,135.91874400619,374.075543481786,6.4171017951509,42.2940254638932,94.2678420257051,17.9768427937769,113.856792694484,237.784862945891,347.045039538941,460.099919125035,77.4824834462514,139.553961998693,994.033159289171,1743.43373543757,119.845388416327,45.0040229751233,383.973691914527,709.80566365432,3464.03557647558,2442.8666566975,1731.82501645995,394.160339500642,1688.13473267777,63,12.4171017951509,15,20,33688.9703804074,395.087395337717,625.799501272713,3632500,BU03632500,Willibrordusbuurt,Amsterdam,Buurt,BU03632500,1,2615,1225,1390,190,285,1190,550,415,1855,435,230,105,595,580,140,25,115,50,250,,,,,1800,1215,380,200,"1,5",24450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,11,2,1074,1,1,11377
2551,03632501,307.009530824922,212.435897595878,5.01464531834795,66.5404912959337,132.129366132106,1494.28970980068,1704.28970980068,3,12,16,1704.28970980068,2,10,12,166.597040522896,83.020011398866,430.143404149877,956.786770900047,264.088953556843,11.6630719405498,71.5894015801665,137.242338056257,167.803494675476,5.22040121308168,41.5427462228779,95.1165891150624,26.2569833746046,106.640566791343,239.180082448949,356.18773051393,459.094652271887,150.866899972206,162.733628227247,852.59047562609,1740.39268609987,166.171867405949,53.5499806047007,310.0130830861,708.932201757472,3498.38138328779,2181.30555639877,1992.36014582171,560.582801961739,1564.18740621216,63,12.4480939509904,15,20,29312.78780169,297.393662872872,434.173724162477,3632501,BU03632501,Van der Helstpleinbuurt,Amsterdam,Buurt,BU03632501,1,3805,1880,1920,385,355,1900,825,350,2830,660,280,45,1015,750,110,30,160,80,375,,,,,2425,1485,560,375,"1,6",27922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,14,0,1073,1,1,11637
2552,03632502,256,247,9,70,139,1745,1955,3,12,16,1955,2,10,12,78,113,451,985,396,11,77,141,292,6,45,99,28,114,249,25,461,94,219,901,1774,131,60,317,730,3106,1812,1900,782,1165,65,13,15,19,6486,221.13666788737,350.81666788737,3632502,BU03632502,Lizzy Ansinghbuurt,Amsterdam,Buurt,BU03632502,1,2435,1165,1265,245,250,1030,580,335,1760,405,190,90,580,640,165,25,135,50,265,,,,,1430,850,310,265,"1,6",19679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,12,0,1072,1,1,10313
2553,03632503,336.105603394437,404.750324608535,11.3202179390771,67.527359171447,141.588387265325,2095.50814292928,2305.76704975159,3,12,17,2305.76704975159,2,10,13,95.6257596313204,91.1533817361147,466.342043386238,1001.37387098887,153.620540977635,8.67827417472031,70.8763136835535,144.150009308123,514.967337661412,7.22067141130181,47.416958044835,102.342059378399,24.4365382592925,127.507370445057,252.636021016565,273.61466819351,466.055572400285,98.0267419184348,175.518315597601,934.990300335547,1779.64655736151,90.906960848385,43.8758238886346,301.249949865994,731.854366593618,2756.01409090139,1781.52600944854,1870.12217289692,539.603273167905,1048.99293892481,65.7585150426846,13,15,18.5208717291057,47536.7385778342,952.390016449602,1130.45006330391,3632503,BU03632503,Cornelis Troostbuurt,Amsterdam,Buurt,BU03632503,1,3515,1675,1840,345,360,1665,740,420,2595,610,240,80,855,695,150,30,125,75,320,,,,,2220,1370,515,335,"1,6",23994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,15,1,1072,1,1,9468
2554,03632600,347.826464950639,467.269896025244,7.44144315028156,63.7702970373572,124.554171569482,1471.74792558993,1682.06371067287,3,12,16,1682.06371067287,2,10,12,209.745016664432,50.112895727944,389.362549786781,927.095055939917,265.510178056409,9.76684989946386,64.8068552982292,134.418891835892,620.141875968251,5.69782836223645,40.8832798018719,91.2089768467743,18.1674527142257,103.099405269747,227.152340316657,565.085447751003,458.800935115191,166.684834437249,92.2126272438171,775.374274963537,1709.06974128466,197.598497511299,28.5436117608933,280.116434087695,685.727273952413,3783.65615251783,2186.01026268578,1398.75308526231,262.919662384213,1698.98950061951,63,11.6179567207003,15,19.8009351151913,34899.9635938722,480.311192640903,756.151800005649,3632600,BU03632600,Diamantbuurt,Amsterdam,Buurt,BU03632600,1,3140,1525,1610,385,375,1055,855,480,2105,645,310,85,600,1145,350,40,220,105,430,,,,,1815,1040,345,425,"1,7",22788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,14,3,1074,1,1,9954
2555,03632601,294.098657409035,402.355929090374,7.45742065579551,61.3506995767399,126.248799069834,1663.99623747681,1874.34976625985,3,12,16,1874.34976625985,2,10,12,158.951699738812,69.8467260258568,377.977525255051,936.487808370292,288.510943063703,12.1264365504136,63.0861932052799,135.552132508842,408.956805710515,6.13285637277285,40.2622174904938,91.0786259446959,23.5238117542585,102.054053614339,230.183740041613,576.992506940669,458.385592069738,158.300426551999,115.140855835662,744.062372235227,1715.74397445921,248.807536142823,38.208418725977,258.571314227297,689.969531714163,3602.63063489522,2063.32436554567,1715.71695073823,503.694128643185,1682.91683948877,63,11.8057450146994,15,19.4776027426106,47550.1222311734,575.666291434625,866.720849412221,3632601,BU03632601,Burgemeester Tellegenbuurt Oost,Amsterdam,Buurt,BU03632601,1,2805,1315,1485,285,310,1005,775,440,1840,580,315,80,540,925,275,30,200,120,305,,,,,1670,960,355,355,"1,7",23920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,12,0,1073,1,1,10953
2556,03632602,549.592926314044,255.544923144846,8.78589194460021,58.9558251591908,130.970550106127,1964.03606577126,2174.22517628394,3,12,16,2174.22517628394,2,10,12,241.554771634955,86.6340089942295,350.091850988723,955.482406476527,368.857362259968,14.169119603621,55.6254595959354,137.139762598134,368.036065771261,5.3929459723001,40.6173266234814,92.6173266234814,26.8493548929455,97.9124735750702,238.397316367003,357.403081532326,457.728169996157,219.504172711831,128.218010115007,719.626182418022,1728.47911595525,244.62167671372,37.7257336807516,225.17015364614,706.030471155363,3294.62167671372,1670.4736837904,1759.4736837904,861.225176283943,1564.89016285663,62.7961645403817,12,15,18.6070540276999,26884.0199700617,396.726542642762,743.758166012563,3632602,BU03632602,Burgemeester Tellegenbuurt West,Amsterdam,Buurt,BU03632602,1,2250,1080,1165,265,190,775,640,395,1445,445,300,70,425,760,190,20,170,100,290,,,,,1370,810,275,285,"1,6",23035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,0,1073,1,1,10940
2557,03632700,672.312686598805,486.386647715259,7.71497615625499,73.857203006859,124.284453701208,510.739937293154,759.259639383071,2,12,16,759.259639383071,1,10,12,174.067663312989,42.7105641104832,525.839703918296,939.269656230806,286.024961136899,10,80.002131475624,135.42995231251,324.85023843745,5,49.999429857463,91.714976156255,15.5694775449531,112.569477544953,231.138955089906,399.988435968605,459.42995231251,58.0999598719547,100.14207775608,1100.79660088669,1742.70615206471,205.053403706499,31.9988597149261,473.553118741464,699.844115964067,2952.69392731044,3035.39695670898,1543.29746808039,777.126367801803,1759.01571599734,63,13,15,20,100863.870959544,850,1464.90652445093,3632700,BU03632700,Swammerdambuurt,Amsterdam,Buurt,BU03632700,1,2005,1020,980,235,220,985,420,155,1480,400,105,25,490,260,35,15,50,15,145,,,,,1205,700,300,205,"1,7",17311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,12,3,1091,1,1,9898
2558,03632701,642.080292921725,556.880775681778,4.57911789092925,59.2522287945499,113.169634624027,1063.88909197629,1135.62779422179,2.96106181469727,11.1582357818585,16.6313231636061,1135.62779422179,1.96106181469728,9.36867683639388,12.4208821090707,254.191838381525,24.4916870644811,385.1201391382,837.283729900785,432.679443070029,5.28831742514082,63.127740694201,125.802577751461,438.043282905918,2.57911789092925,38.7953769108959,88.0302468062798,7.85006522422042,95.9753102115775,201.324228912602,308.546328141689,460.64459025098,190.540448830327,50.3775687790349,717.892886385447,1535.27409462946,408.781153182458,14.7104291250954,303.332213007689,594.572851307372,3437.79681328407,2389.44052542656,1080.10085624786,1301.84069647916,1879.26141083285,64.2518622804857,10.1582357818585,14.7895589454646,19.4598202943735,54173.0353027169,564.286321866849,759.083900187038,3632701,BU03632701,Weesperzijde Midden/Zuid,Amsterdam,Buurt,BU03632701,1,3300,1675,1625,405,280,1540,730,355,2330,700,225,55,725,635,145,25,120,55,290,,,,,1965,1120,485,355,"1,7",17906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,18,5,1091,1,1,9241
2559,03632702,701,264,6,65,111,553,748,2,12,16,748,1,10,12,410,30,401,837,517,5,68,122,669,5,37,82,7,98,182,281,455,382,48,748,1613,471,18,307,640,3479,3085,1387,1030,1243,65,11,15,19,48188,1003,1243.88,3632702,BU03632702,Parooldriehoek,Amsterdam,Buurt,BU03632702,1,520,255,265,40,290,145,50,10,465,35,30,0,210,230,60,5,20,25,125,,,,,430,385,5,35,"1,2",7523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,0,1091,1,1,9104
2560,03632800,431.83556377481,186.514991211005,9.46948198831571,72.7992115796873,120.9653627948,395.493628998587,449.186916661858,2,11.154841496635,16,449.186916661858,1,9.15484149663505,12,338.313885610241,25.4280411894455,511.060279111864,899.739009263153,394.588570951376,7.34069836265235,75.6242323482075,130.337794879861,283.387589827378,4.56260972568403,44.0214236128807,86.5523171996853,11.5737043158594,107.020541987113,220.521966126333,335.656866706323,457.514063497342,127.845750077584,59.3370247578312,1068.01639710471,1715.96050380175,173.676421353564,21.5536463327644,470.771740538189,686.732027785232,2899.81709408364,3521.71656358313,1514.48822010353,1194.97681440108,1539.22929808011,62.8758845470171,13,15,20,46907.5434623178,689.682723529652,895.540333926925,3632800,BU03632800,Oosterparkbuurt Noordwest,Amsterdam,Buurt,BU03632800,1,3860,1900,1960,335,415,1780,890,450,2775,715,310,75,760,1255,310,45,260,165,470,,,,,2440,1525,520,385,"1,6",18141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,21,1,1091,1,1,8156
2561,03632801,518.239314743366,439.239314743366,10.9918957951305,66.0081042048695,118.506753504058,792.239314743366,518.239314743366,2,11,16,518.239314743366,1,9,12,410.740665444177,38.0027014016232,459.574288544637,857.045923827594,434.242016144989,10.0027014016232,71.0054028032463,126.506753504058,646.737964042554,4.50135070081158,40.5013507008116,82.0081042048695,8.50405210243473,93.509454905681,199.522961913797,92.6769418063167,455.498649299188,392.595899757622,61.5175591105505,948.655330593332,1667.05402803246,286.242016144989,29.4986492991884,430.574288544637,666.531066118666,3012.94056916429,3748.94327056591,1328.11075746655,1072.60670536411,1353.10805606493,62.9972985983768,12.0027014016232,15,19.5013507008116,1880.55567313774,230.334438800766,364.153683482406,3632801,BU03632801,Oosterpark,Amsterdam,Buurt,BU03632801,1,120,60,60,5,15,60,45,15,105,10,15,5,30,25,0,0,15,0,10,,,,,100,80,10,5,"1,2",540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,23,2,1092,1,1,7969
2562,03632802,115.222070906627,247.060191477618,14.3026563262081,63.7433591844797,112.151673926023,483.817978765941,308.340871266978,2,11,16,308.340871266978,1,9,12,65.9462176882167,65.5266785163874,399.296236838572,819.043382038401,201.257511032443,15.1284356620665,67.7203514291358,119.74335918448,215.663802029303,6.67433591844797,37.9542149979249,78.3946873475838,9.65132816310405,91.0922615299884,179.569830046176,263.496283178938,455.500115254306,83.9721344997809,73.9678423918844,759.916923076303,1590.83413978525,42.0106665202114,29.5597581589538,317.265462282133,633.336196986,3377.30531619961,3121.58652454384,834.847464209461,518.617555025305,798.025869766848,65,11,15,19,70373.0355623606,1327.08402742199,1241.25728083584,3632802,BU03632802,Oosterparkbuurt Zuidoost,Amsterdam,Buurt,BU03632802,1,3775,1865,1910,515,385,1485,955,445,2540,860,285,100,780,1065,330,25,220,125,365,,,,,2135,1185,470,475,"1,7",23936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,16,0,1092,1,1,8484
2563,03632803,200.599600866588,146.196577921935,12,67.6698636878561,117.019182127137,146.196577921935,278.606464266474,2,11,16,278.606464266474,1,9,12,8.77759264877869,37.9149929150249,455.777382492027,865.675818254194,242.487331352833,8.31095418500731,70.6698636878561,126.753558285692,373.677641862274,6.3301363121439,42.1207463649692,84.3397273757122,10.0370517671336,101.726097582126,200.067137444978,389.0606717577,457.70691545499,41.6009133537275,65.017869639997,913.572230970459,1666.77172888988,110.279055618012,23.283493481442,403.204741926993,657.893486777797,3186.16780473123,3173.89358352622,1195.44451257522,903.5404232109,1179.84309881948,65,11.6698636878561,15,19.6698636878561,46344.9168745834,1040,1043.57895745683,3632803,BU03632803,Oosterparkbuurt Zuidwest,Amsterdam,Buurt,BU03632803,1,3090,1570,1515,415,310,1240,795,340,2115,595,325,55,475,1435,425,35,325,225,430,,,,,1810,1100,330,380,"1,7",25353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,12,0,1091,1,1,8646
